493846,15,T. VAKIFLAR BANKASI T.A.O.,VISA,GOLD
520017,15,T. VAKIFLAR BANKASI T.A.O.,MASTERCARD,CLASSIC
540045,15,T. VAKIFLAR BANKASI T.A.O.,MASTERCARD,GOLD
540046,15,T. VAKIFLAR BANKASI T.A.O.,MASTERCARD,CLASSIC
542119,15,T. VAKIFLAR BANKASI T.A.O.,MASTERCARD,CLASSIC
542798,15,T. VAKIFLAR BANKASI T.A.O.,MASTERCARD,CLASSIC
542804,15,T. VAKIFLAR BANKASI T.A.O.,MASTERCARD,GOLD
547244,15,T. VAKIFLAR BANKASI T.A.O.,MASTERCARD,BUSINESS
552101,15,T. VAKIFLAR BANKASI T.A.O.,MASTERCARD,PLATINUM
402458,32,TÜRK EKONOMİ BANKASI A.Ş.,VISA,CLASSIC
402459,32,TÜRK EKONOMİ BANKASI A.Ş.,VISA,CLASSIC
406015,32,TÜRK EKONOMİ BANKASI A.Ş.,VISA,GOLD
427707,32,TÜRK EKONOMİ BANKASI A.Ş.,VISA,BUSINESS
440247,32,TÜRK EKONOMİ BANKASI A.Ş.,VISA,CLASSIC
440273,32,TÜRK EKONOMİ BANKASI A.Ş.,VISA,GOLD
440293,32,TÜRK EKONOMİ BANKASI A.Ş.,VISA,CLASSIC
440294,32,TÜRK EKONOMİ BANKASI A.Ş.,VISA,GOLD
479227,32,TÜRK EKONOMİ BANKASI A.Ş.,VISA,BUSINESS
489494,32,TÜRK EKONOMİ BANKASI A.Ş.,VISA,CLASSIC,virtual
489495,32,TÜRK EKONOMİ BANKASI A.Ş.,VISA,PLATINUM
489496,32,TÜRK EKONOMİ BANKASI A.Ş.,VISA,BUSINESS
510138,32,TÜRK EKONOMİ BANKASI A.Ş.,MASTERCARD,CLASSIC
510139,32,TÜRK EKONOMİ BANKASI A.Ş.,MASTERCARD,GOLD
510221,32,TÜRK EKONOMİ BANKASI A.Ş.,MASTERCARD,CLASSIC,virtual
512753,32,TÜRK EKONOMİ BANKASI A.Ş.,MASTERCARD,GOLD
512803,32,TÜRK EKONOMİ BANKASI A.Ş.,MASTERCARD,CLASSIC
524346,32,TÜRK EKONOMİ BANKASI A.Ş.,MASTERCARD,PLATINUM
524839,32,TÜRK EKONOMİ BANKASI A.Ş.,MASTERCARD,CLASSIC
524840,32,TÜRK EKONOMİ BANKASI A.Ş.,MASTERCARD,CLASSIC
528920,32,TÜRK EKONOMİ BANKASI A.Ş.,MASTERCARD,PLATINUM
530853,32,TÜRK EKONOMİ BANKASI A.Ş.,MASTERCARD,CLASSIC
545124,32,TÜRK EKONOMİ BANKASI A.Ş.,MASTERCARD,SIGNIA
553090,32,TÜRK EKONOMİ BANKASI A.Ş.,MASTERCARD,BUSINESS
413252,46,AKBANK T.A.Ş.,VISA,PLATINUM
425669,46,AKBANK T.A.Ş.,VISA,BUSINESS
432071,46,AKBANK T.A.Ş.,VISA,GOLD
432072,46,AKBANK T.A.Ş.,VISA,PLATINUM
435508,46,AKBANK T.A.Ş.,VISA,CLASSIC
435509,46,AKBANK T.A.Ş.,VISA,GOLD
493837,46,AKBANK T.A.Ş.,VISA,Acquiring
512754,46,AKBANK T.A.Ş.,MASTERCARD,GOLD
520932,46,AKBANK T.A.Ş.,MASTERCARD,CLASSIC
521807,46,AKBANK T.A.Ş.,MASTERCARD,PLATINUM
524347,46,AKBANK T.A.Ş.,MASTERCARD,PLATINUM
542110,46,AKBANK T.A.Ş.,MASTERCARD,Acquiring
552608,46,AKBANK T.A.Ş.,MASTERCARD,BUSINESS
552609,46,AKBANK T.A.Ş.,MASTERCARD,BUSINESS
553056,46,AKBANK T.A.Ş.,MASTERCARD,BUSINESS
557113,46,AKBANK T.A.Ş.,MASTERCARD,CLASSIC
557829,46,AKBANK T.A.Ş.,MASTERCARD,GOLD
403836,59,ŞEKERBANK T.A.Ş.,VISA,BUSINESS
409622,59,ŞEKERBANK T.A.Ş.,VISA,Acquiring
411156,59,ŞEKERBANK T.A.Ş.,VISA,CLASSIC
411157,59,ŞEKERBANK T.A.Ş.,VISA,GOLD
411158,59,ŞEKERBANK T.A.Ş.,VISA,PLATINUM
411159,59,ŞEKERBANK T.A.Ş.,VISA,BUSINESS
411160,59,ŞEKERBANK T.A.Ş.,VISA,Acquiring
433383,59,ŞEKERBANK T.A.Ş.,VISA,CLASSIC
433384,59,ŞEKERBANK T.A.Ş.,VISA,GOLD
494063,59,ŞEKERBANK T.A.Ş.,VISA,GOLD
494064,59,ŞEKERBANK T.A.Ş.,VISA,CLASSIC
521394,59,ŞEKERBANK T.A.Ş.,MASTERCARD,PLATINUM
521827,59,ŞEKERBANK T.A.Ş.,MASTERCARD,PLATINUM
525404,59,ŞEKERBANK T.A.Ş.,MASTERCARD,CLASSIC
530866,59,ŞEKERBANK T.A.Ş.,MASTERCARD,GOLD
539703,59,ŞEKERBANK T.A.Ş.,MASTERCARD,GOLD
547311,59,ŞEKERBANK T.A.Ş.,MASTERCARD,BUSINESS
549208,59,ŞEKERBANK T.A.Ş.,MASTERCARD,CLASSIC
549394,59,ŞEKERBANK T.A.Ş.,MASTERCARD,Acquiring
403280,62,T. GARANTİ BANKASI A.Ş.,VISA,CLASSIC,virtual
403666,62,T. GARANTİ BANKASI A.Ş.,VISA,BUSINESS
404308,62,T. GARANTİ BANKASI A.Ş.,VISA,CLASSIC
413836,62,T. GARANTİ BANKASI A.Ş.,VISA,PLATINUM
426886,62,T. GARANTİ BANKASI A.Ş.,VISA,CLASSIC
426887,62,T. GARANTİ BANKASI A.Ş.,VISA,GOLD
426888,62,T. GARANTİ BANKASI A.Ş.,VISA,PLATINUM
427314,62,T. GARANTİ BANKASI A.Ş.,VISA,BUSINESS
427315,62,T. GARANTİ BANKASI A.Ş.,VISA,BUSINESS
428220,62,T. GARANTİ BANKASI A.Ş.,VISA,CLASSIC
428221,62,T. GARANTİ BANKASI A.Ş.,VISA,PLATINUM
432154,62,T. GARANTİ BANKASI A.Ş.,VISA,CLASSIC,virtual
448472,62,T. GARANTİ BANKASI A.Ş.,VISA,BUSINESS
461668,62,T. GARANTİ BANKASI A.Ş.,VISA,PLATINUM
462274,62,T. GARANTİ BANKASI A.Ş.,VISA,BUSINESS
467293,62,T. GARANTİ BANKASI A.Ş.,VISA,GOLD
467294,62,T. GARANTİ BANKASI A.Ş.,VISA,CLASSIC
467295,62,T. GARANTİ BANKASI A.Ş.,VISA,BUSINESS
474151,62,T. GARANTİ BANKASI A.Ş.,VISA,CLASSIC,virtual
482489,62,T. GARANTİ BANKASI A.Ş.,VISA,CLASSIC
482490,62,T. GARANTİ BANKASI A.Ş.,VISA,GOLD
482491,62,T. GARANTİ BANKASI A.Ş.,VISA,PLATINUM
486567,62,T. GARANTİ BANKASI A.Ş.,VISA,BUSINESS
487074,62,T. GARANTİ BANKASI A.Ş.,VISA,CLASSIC
487075,62,T. GARANTİ BANKASI A.Ş.,VISA,CLASSIC
489478,62,T. GARANTİ BANKASI A.Ş.,VISA,GOLD
490175,62,T. GARANTİ BANKASI A.Ş.,VISA,CLASSIC
492186,62,T. GARANTİ BANKASI A.Ş.,VISA,CLASSIC
492187,62,T. GARANTİ BANKASI A.Ş.,VISA,GOLD
492193,62,T. GARANTİ BANKASI A.Ş.,VISA,CLASSIC
493845,62,T. GARANTİ BANKASI A.Ş.,VISA,GOLD
514915,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,PLATINUM
520097,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,CLASSIC
520922,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,CLASSIC
520940,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,CLASSIC
520988,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,GOLD
521368,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,PLATINUM
521824,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,PLATINUM
521825,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,PLATINUM
521832,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,PLATINUM
522204,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,GOLD
528939,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,PLATINUM
528956,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,PLATINUM
533169,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,BUSINESS
534261,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,WORLD
540036,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,CLASSIC
540037,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,BUSINESS
540226,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,CLASSIC
540227,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,CLASSIC
540669,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,CLASSIC
540709,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,CLASSIC
541865,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,GOLD
542030,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,GOLD
544078,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,CLASSIC,virtual
545102,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,SIGNIA
546001,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,CLASSIC,,PREPAID
547302,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,BUSINESS
552095,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,PLATINUM
553130,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,BUSINESS
554796,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,GOLD
554960,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,CLASSIC
557023,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,CLASSIC,virtual
557945,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,CLASSIC ,virtual
558699,62,T. GARANTİ BANKASI A.Ş.,MASTERCARD,BUSINESS
418342,64,T. İŞ BANKASI A.Ş.,VISA,CLASSIC
418343,64,T. İŞ BANKASI A.Ş.,VISA,CLASSIC
418344,64,T. İŞ BANKASI A.Ş.,VISA,GOLD
418345,64,T. İŞ BANKASI A.Ş.,VISA,GOLD
450803,64,T. İŞ BANKASI A.Ş.,VISA,BUSINESS
454318,64,T. İŞ BANKASI A.Ş.,VISA,CLASSIC
454358,64,T. İŞ BANKASI A.Ş.,VISA,GOLD
454359,64,T. İŞ BANKASI A.Ş.,VISA,GOLD
454360,64,T. İŞ BANKASI A.Ş.,VISA,CLASSIC
510152,64,T. İŞ BANKASI A.Ş.,MASTERCARD,CLASSIC
540667,64,T. İŞ BANKASI A.Ş.,MASTERCARD,CLASSIC
540668,64,T. İŞ BANKASI A.Ş.,MASTERCARD,GOLD
543771,64,T. İŞ BANKASI A.Ş.,MASTERCARD,CLASSIC
552096,64,T. İŞ BANKASI A.Ş.,MASTERCARD,PLATINUM
553058,64,T. İŞ BANKASI A.Ş.,MASTERCARD,BUSINESS
404809,67,YAPI ve KREDİ BANKASI A.Ş.,VISA,CLASSIC
446212,67,YAPI ve KREDİ BANKASI A.Ş.,VISA,CLASSIC,virtual
450634,67,YAPI ve KREDİ BANKASI A.Ş.,VISA,CLASSIC
455359,67,YAPI ve KREDİ BANKASI A.Ş.,VISA,BUSINESS
477959,67,YAPI ve KREDİ BANKASI A.Ş.,VISA,Acquiring
479794,67,YAPI ve KREDİ BANKASI A.Ş.,VISA,CLASSIC
479795,67,YAPI ve KREDİ BANKASI A.Ş.,VISA,GOLD
491205,67,YAPI ve KREDİ BANKASI A.Ş.,VISA,CLASSIC,virtual
491206,67,YAPI ve KREDİ BANKASI A.Ş.,VISA,PLATINUM
492128,67,YAPI ve KREDİ BANKASI A.Ş.,VISA,CLASSIC
492130,67,YAPI ve KREDİ BANKASI A.Ş.,VISA,GOLD
492131,67,YAPI ve KREDİ BANKASI A.Ş.,VISA,GOLD
510054,67,YAPI ve KREDİ BANKASI A.Ş.,MASTERCARD,CLASSIC,virtual
540061,67,YAPI ve KREDİ BANKASI A.Ş.,MASTERCARD,CLASSIC
540062,67,YAPI ve KREDİ BANKASI A.Ş.,MASTERCARD,CLASSIC,virtual
540063,67,YAPI ve KREDİ BANKASI A.Ş.,MASTERCARD,GOLD
540122,67,YAPI ve KREDİ BANKASI A.Ş.,MASTERCARD, CLASSIC
540129,67,YAPI ve KREDİ BANKASI A.Ş.,MASTERCARD, GOLD
542117,67,YAPI ve KREDİ BANKASI A.Ş.,MASTERCARD, CLASSIC
545103,67,YAPI ve KREDİ BANKASI A.Ş.,MASTERCARD, SIGNIA
552645,67,YAPI ve KREDİ BANKASI A.Ş.,MASTERCARD,BUSINESS
552659,67,YAPI ve KREDİ BANKASI A.Ş.,MASTERCARD,BUSINESS
554422,67,YAPI ve KREDİ BANKASI A.Ş.,MASTERCARD,Acquiring
427308,71,FORTIS BANK A.Ş.,VISA, BUSINESS
438040,71,FORTIS BANK A.Ş.,VISA,PLATINUM
450918,71,FORTIS BANK A.Ş.,VISA, CLASSIC
455645,71,FORTIS BANK A.Ş.,VISA, GOLD
525314,71,FORTIS BANK A.Ş.,MASTERCARD,CLASSIC
542259,71,FORTIS BANK A.Ş.,MASTERCARD,TITANIUM
547985,71,FORTIS BANK A.Ş.,MASTERCARD,BUSINESS
545148,71,FORTIS BANK A.Ş.,MASTERCARD,SIGNIA
549998,71,FORTIS BANK A.Ş.,MASTERCARD,CLASSIC
550449,71,FORTIS BANK A.Ş.,MASTERCARD,GOLD
552207,71,FORTIS BANK A.Ş.,MASTERCARD,PLATINUM
426391,92,CITIBANK A.Ş.,VISA,GOLD
426392,92,CITIBANK A.Ş.,VISA,CLASSIC
450050,92,CITIBANK A.Ş.,VISA,CLASSIC
450051,92,CITIBANK A.Ş.,VISA,GOLD
521376,92,CITIBANK A.Ş.,MASTERCARD,PLATINUM
544127,92,CITIBANK A.Ş.,MASTERCARD,CLASSIC
544445,92,CITIBANK A.Ş.,MASTERCARD,CLASSIC
544460,92,CITIBANK A.Ş.,MASTERCARD,GOLD
547712,92,CITIBANK A.Ş.,MASTERCARD,BUSINESS
549220,92,CITIBANK A.Ş.,MASTERCARD,GOLD
419389,96,TURKISH BANK A.Ş.,VISA,Acquiring
518599,96,TURKISH BANK A.Ş.,MASTERCARD,GOLD
529939,96,TURKISH BANK A.Ş.,MASTERCARD,CLASSIC
552098,96,TURKISH BANK A.Ş.,MASTERCARD,PLATINUM
400684,99,ING BANK A.Ş.,VISA,CLASSIC,virtual
408579,99,ING BANK A.Ş.,VISA,CLASSIC
414070,99,ING BANK A.Ş.,VISA,PLATINUM
420322,99,ING BANK A.Ş.,VISA,GOLD
420323,99,ING BANK A.Ş.,VISA,GOLD
420324,99,ING BANK A.Ş.,VISA,PLATINUM
455571,99,ING BANK A.Ş.,VISA,GOLD
480296,99,ING BANK A.Ş.,VISA,BUSINESS
490805,99,ING BANK A.Ş.,VISA,CLASSIC
490806,99,ING BANK A.Ş.,VISA,GOLD
490807,99,ING BANK A.Ş.,VISA,BUSINESS
510151,99,ING BANK A.Ş.,MASTERCARD,CLASSIC,virtual
532443,99,ING BANK A.Ş.,MASTERCARD,CLASSIC
540024,99,ING BANK A.Ş.,MASTERCARD,CLASSIC
540025,99,ING BANK A.Ş.,MASTERCARD,BUSINESS
542029,99,ING BANK A.Ş.,MASTERCARD,GOLD
542605,99,ING BANK A.Ş.,MASTERCARD,CLASSIC
542965,99,ING BANK A.Ş.,MASTERCARD,GOLD
542967,99,ING BANK A.Ş.,MASTERCARD,GOLD
547765,99,ING BANK A.Ş.,MASTERCARD,BUSINESS
548819,99,ING BANK A.Ş.,MASTERCARD,GOLD
554297,99,ING BANK A.Ş.,MASTERCARD,CLASSIC
554570,99,ING BANK A.Ş.,MASTERCARD,PLATINUM
518679,103,MILLENNIUM BANK A.Ş.,MASTERCARD,PLATINUM
534913,103,MILLENNIUM BANK A.Ş.,MASTERCARD,CLASSIC
543624,103,MILLENNIUM BANK A.Ş.,MASTERCARD,GOLD
548375,108,TURKLAND BANK A.Ş.,MASTERCARD,PLATINUM
402277,111,FİNANS BANK A.Ş.,VISA,CLASSIC
402278,111,FİNANS BANK A.Ş.,VISA,GOLD
402563,111,FİNANS BANK A.Ş.,VISA,CLASSIC
403082,111,FİNANS BANK A.Ş.,VISA,BUSINESS
409364,111,FİNANS BANK A.Ş.,VISA,CLASSIC
410147,111,FİNANS BANK A.Ş.,VISA,CLASSIC
413583,111,FİNANS BANK A.Ş.,VISA,GOLD
414388,111,FİNANS BANK A.Ş.,VISA,CLASSIC,virtual
415565,111,FİNANS BANK A.Ş.,VISA,CLASSIC
422376,111,FİNANS BANK A.Ş.,VISA,CLASSIC
423277,111,FİNANS BANK A.Ş.,VISA,CLASSIC,virtual
423398,111,FİNANS BANK A.Ş.,VISA,CLASSIC
427311,111,FİNANS BANK A.Ş.,VISA,BUSINESS
435653,111,FİNANS BANK A.Ş.,VISA,PLATINUM
441007,111,FİNANS BANK A.Ş.,VISA,CLASSIC
444029,111,FİNANS BANK A.Ş.,VISA,GOLD
499850,111,FİNANS BANK A.Ş.,VISA,CLASSIC
499851,111,FİNANS BANK A.Ş.,VISA,PLATINUM
499852,111,FİNANS BANK A.Ş.,VISA,CLASSIC
519324,111,FİNANS BANK A.Ş.,MASTERCARD,PLATINUM
521022,111,FİNANS BANK A.Ş.,MASTERCARD,CLASSIC
521836,111,FİNANS BANK A.Ş.,MASTERCARD,PLATINUM
529572,111,FİNANS BANK A.Ş.,MASTERCARD,PLATINUM
531157,111,FİNANS BANK A.Ş.,MASTERCARD,CLASSIC
545120,111,FİNANS BANK A.Ş.,MASTERCARD,SIGNIA
545616,111,FİNANS BANK A.Ş.,MASTERCARD,CLASSIC
545847,111,FİNANS BANK A.Ş.,MASTERCARD,GOLD
547567,111,FİNANS BANK A.Ş.,MASTERCARD,BUSINESS
547800,111,FİNANS BANK A.Ş.,MASTERCARD,BUSINESS
405913,123,HSBC BANK A.Ş.,VISA,GOLD
405917,123,HSBC BANK A.Ş.,VISA,CLASSIC
405918,123,HSBC BANK A.Ş.,VISA,GOLD
409071,123,HSBC BANK A.Ş.,VISA,CLASSIC
422629,123,HSBC BANK A.Ş.,VISA,GOLD
424909,123,HSBC BANK A.Ş.,VISA,CLASSIC,virtual
428240,123,HSBC BANK A.Ş.,VISA,PLATINUM
496019,123,HSBC BANK A.Ş.,VISA,CLASSIC,virtual
510005,123,HSBC BANK A.Ş.,MASTERCARD,CLASSIC,virtual
512651,123,HSBC BANK A.Ş.,MASTERCARD,CLASSIC
519399,123,HSBC BANK A.Ş.,MASTERCARD,CLASSIC,virtual
521045,123,HSBC BANK A.Ş.,MASTERCARD,CLASSIC
522054,123,HSBC BANK A.Ş.,MASTERCARD,CLASSIC,virtual
525413,123,HSBC BANK A.Ş.,MASTERCARD,GOLD
525795,123,HSBC BANK A.Ş.,MASTERCARD,GOLD
540643,123,HSBC BANK A.Ş.,MASTERCARD,CLASSIC
542254,123,HSBC BANK A.Ş.,MASTERCARD,CLASSIC
545183,123,HSBC BANK A.Ş.,MASTERCARD,SIGNIA
550472,123,HSBC BANK A.Ş.,MASTERCARD,CLASSIC
550473,123,HSBC BANK A.Ş.,MASTERCARD,GOLD
552143,123,HSBC BANK A.Ş.,MASTERCARD,PLATINUM
556030,123,HSBC BANK A.Ş.,MASTERCARD,BUSINESS
556031,123,HSBC BANK A.Ş.,MASTERCARD,BUSINESS
556033,123,HSBC BANK A.Ş.,MASTERCARD,BUSINESS
556034,123,HSBC BANK A.Ş.,MASTERCARD,BUSINESS
556665,123,HSBC BANK A.Ş.,MASTERCARD,BUSINESS
424407,125,EUROBANK TEKFEN A.Ş.,VISA,BUSINESS
483013,125,EUROBANK TEKFEN A.Ş.,VISA,Acquiring
491373,125,EUROBANK TEKFEN A.Ş.,VISA,GOLD
491374,125,EUROBANK TEKFEN A.Ş.,VISA,CLASSIC
498516,125,EUROBANK TEKFEN A.Ş.,VISA,CLASSIC
498517,125,EUROBANK TEKFEN A.Ş.,VISA,GOLD
498518,125,EUROBANK TEKFEN A.Ş.,VISA,PLATINUM
498519,125,EUROBANK TEKFEN A.Ş.,VISA,PLATINUM
498520,125,EUROBANK TEKFEN A.Ş.,VISA,BUSINESS
498521,125,EUROBANK TEKFEN A.Ş.,VISA,BUSINESS
543943,125,EUROBANK TEKFEN A.Ş.,MASTERCARD,CLASSIC
543944,125,EUROBANK TEKFEN A.Ş.,MASTERCARD,GOLD
545863,125,EUROBANK TEKFEN A.Ş.,MASTERCARD,Acquiring
547680,125,EUROBANK TEKFEN A.Ş.,MASTERCARD,BUSINESS
403134,134,DENİZBANK A.Ş.,VISA,BUSINESS
408625,134,DENİZBANK A.Ş.,VISA,PLATINUM
409070,134,DENİZBANK A.Ş.,VISA,CLASSIC
411924,134,DENİZBANK A.Ş.,VISA,BUSINESS
423667,134,DENİZBANK A.Ş.,VISA,CLASSIC,,PREPAID
424360,134,DENİZBANK A.Ş.,VISA,CLASSIC
424361,134,DENİZBANK A.Ş.,VISA,CLASSIC
441139,134,DENİZBANK A.Ş.,VISA,CLASSIC,virtual
460345,134,DENİZBANK A.Ş.,VISA,CLASSIC
460347,134,DENİZBANK A.Ş.,VISA,GOLD
462276,134,DENİZBANK A.Ş.,VISA,CLASSIC,,PREPAID
472914,134,DENİZBANK A.Ş.,VISA,BUSINESS
489456,134,DENİZBANK A.Ş.,VISA,CLASSIC
510063,134,DENİZBANK A.Ş.,MASTERCARD,GOLD
510118,134,DENİZBANK A.Ş.,MASTERCARD,BUSINESS
510119,134,DENİZBANK A.Ş.,MASTERCARD,BUSINESS
512017,134,DENİZBANK A.Ş.,MASTERCARD,GOLD
512117,134,DENİZBANK A.Ş.,MASTERCARD,PLATINUM
514924,134,DENİZBANK A.Ş.,MASTERCARD,PLATINUM
520019,134,DENİZBANK A.Ş.,MASTERCARD,CLASSIC
520303,134,DENİZBANK A.Ş.,MASTERCARD,CLASSIC,virtual
543358,134,DENİZBANK A.Ş.,MASTERCARD, CLASSIC
543400,134,DENİZBANK A.Ş.,MASTERCARD,GOLD
543427,134,DENİZBANK A.Ş.,MASTERCARD, CLASSIC
546764,134,DENİZBANK A.Ş.,MASTERCARD,CLASSIC
554483,134,DENİZBANK A.Ş.,MASTERCARD,GOLD
558514,134,DENİZBANK A.Ş.,MASTERCARD,BUSINESS
425846,135,ANADOLUBANK A.Ş.,VISA,GOLD
425847,135,ANADOLUBANK A.Ş.,VISA,CLASSIC
425848,135,ANADOLUBANK A.Ş.,VISA,BUSINESS
441341,135,ANADOLUBANK A.Ş.,VISA,PLATINUM
522240,135,ANADOLUBANK A.Ş.,MASTERCARD,CLASSIC
522241,135,ANADOLUBANK A.Ş.,MASTERCARD,GOLD
554301,135,ANADOLUBANK A.Ş.,MASTERCARD,PLATINUM
558593,135,ANADOLUBANK A.Ş.,MASTERCARD,BUSINESS
417715,203,ALBARAKA TÜRK KATILIM BANKASI A.Ş.,VISA,BUSINESS
432284,203,ALBARAKA TÜRK KATILIM BANKASI A.Ş.,VISA,CLASSIC
432285,203,ALBARAKA TÜRK KATILIM BANKASI A.Ş.,VISA,GOLD
534264,203,ALBARAKA TÜRK KATILIM BANKASI A.Ş.,MASTERCARD,CLASSIC
547234,203,ALBARAKA TÜRK KATILIM BANKASI A.Ş.,MASTERCARD,BUSINESS
548232,203,ALBARAKA TÜRK KATILIM BANKASI A.Ş.,MASTERCARD,GOLD
402589,205,KUVEYT TÜRK KATILIM BANKASI A.Ş.,VISA,CLASSIC
402590,205,KUVEYT TÜRK KATILIM BANKASI A.Ş.,VISA,GOLD
402592,205,KUVEYT TÜRK KATILIM BANKASI A.Ş.,VISA,BUSINESS
403360,205,KUVEYT TÜRK KATILIM BANKASI A.Ş.,VISA,PLATINUM
403810,205,KUVEYT TÜRK KATILIM BANKASI A.Ş.,VISA,BUSINESS
410555,205,KUVEYT TÜRK KATILIM BANKASI A.Ş.,VISA,CLASSIC
410556,205,KUVEYT TÜRK KATILIM BANKASI A.Ş.,VISA,CLASSIC
424487,205,KUVEYT TÜRK KATILIM BANKASI A.Ş.,VISA,Acquiring
431024,205,KUVEYT TÜRK KATILIM BANKASI A.Ş.,VISA,BUSINESS
511660,205,KUVEYT TÜRK KATILIM BANKASI A.Ş.,MASTERCARD,BUSINESS
512595,205,KUVEYT TÜRK KATILIM BANKASI A.Ş.,MASTERCARD,CLASSIC
518896,205,KUVEYT TÜRK KATILIM BANKASI A.Ş.,MASTERCARD,GOLD
520180,205,KUVEYT TÜRK KATILIM BANKASI A.Ş.,MASTERCARD,PLATINUM
547564,205,KUVEYT TÜRK KATILIM BANKASI A.Ş.,MASTERCARD,BUSINESS
525312,205,KUVEYT TÜRK KATILIM BANKASI A.Ş.,MASTERCARD,MIXED PRODUCT
